COMPOUND,YEAR,STATE_FIPS_CODE,COUNTY_FIPS_CODE,EPEST_LOW_KG,EPEST_HIGH_KG
ATRAZINE,2019,41,53,297.6,297.6
ATRAZINE,2019,41,55,,16620.3
ATRAZINE,2019,41,57,89,89
ATRAZINE,2019,41,59,1464.1,1464.1
ATRAZINE,2019,41,61,11,11
ATRAZINE,2019,41,63,73.5,73.5
ATRAZINE,2019,41,65,,10292.8
ATRAZINE,2019,41,67,1391.5,1391.5
ATRAZINE,2019,41,69,0.7,0.7
ATRAZINE,2019,41,71,1297.8,1297.8
ATRAZINE,2019,42,1,10494.1,10494.1
ATRAZINE,2019,42,3,116.2,116.2
ATRAZINE,2019,42,5,6512.2,6512.2
ATRAZINE,2019,42,7,1575.8,1575.8
ATRAZINE,2019,42,9,12000.3,12000.3
ATRAZINE,2019,42,11,31869.5,31869.5
ATRAZINE,2019,42,13,8226,8226
ATRAZINE,2019,42,15,6242.4,6242.4
ATRAZINE,2019,42,17,5388.1,5388.1
ATRAZINE,2019,42,19,9324.4,9324.4
ATRAZINE,2019,42,21,3203.2,3203.2
ATRAZINE,2019,42,23,62.8,62.8
ATRAZINE,2019,42,25,1679.4,1679.4
ATRAZINE,2019,42,27,7980.2,7980.2
ATRAZINE,2019,42,29,17264,17264
ATRAZINE,2019,42,31,5204.5,5204.5
ATRAZINE,2019,42,33,454.2,454.2
ATRAZINE,2019,42,35,4433.5,4433.5
ATRAZINE,2019,42,37,5587.3,5587.3
ATRAZINE,2019,42,39,8077.5,8077.5
ATRAZINE,2019,42,41,16838.2,16838.2
ATRAZINE,2019,42,43,5492.4,5492.4
ATRAZINE,2019,42,45,6.1,6.1
ATRAZINE,2019,42,47,124.7,124.7
ATRAZINE,2019,42,49,6122.2,6122.2
ATRAZINE,2019,42,51,1879.8,1879.8
ATRAZINE,2019,42,53,226.3,226.3
ATRAZINE,2019,42,55,28203.6,28203.6
ATRAZINE,2019,42,57,1950.9,1950.9
ATRAZINE,2019,42,59,84.8,84.8
ATRAZINE,2019,42,61,8623,8623
ATRAZINE,2019,42,63,11022.6,11022.6
ATRAZINE,2019,42,65,4659.9,4659.9
ATRAZINE,2019,42,67,5281,5281
ATRAZINE,2019,42,69,9.3,164.6
ATRAZINE,2019,42,71,47966.6,47966.6
ATRAZINE,2019,42,73,8694.1,8694.1
ATRAZINE,2019,42,75,15064.6,15064.6
ATRAZINE,2019,42,77,14936.8,14936.8
ATRAZINE,2019,42,79,6227.2,6227.2
ATRAZINE,2019,42,81,8745.8,8745.8
ATRAZINE,2019,42,83,120.1,120.1
ATRAZINE,2019,42,85,9175.3,9175.3
ATRAZINE,2019,42,87,4519.9,4519.9
ATRAZINE,2019,42,89,1056.6,1056.6
ATRAZINE,2019,42,91,1926,1926
ATRAZINE,2019,42,93,2211,2211
ATRAZINE,2019,42,95,15303.6,15303.6
ATRAZINE,2019,42,97,10318.2,10318.2
ATRAZINE,2019,42,99,8163,8163
ATRAZINE,2019,42,101,4.9,4.9
ATRAZINE,2019,42,103,0.5,0.5
ATRAZINE,2019,42,105,1151.1,1151.1
ATRAZINE,2019,42,107,15060.7,15060.7
ATRAZINE,2019,42,109,7364,7364
ATRAZINE,2019,42,111,5313.9,5313.9
ATRAZINE,2019,42,113,1088.7,1088.7
ATRAZINE,2019,42,115,4.3,276
ATRAZINE,2019,42,117,5678.5,5678.5
ATRAZINE,2019,42,119,3582.5,3582.5
ATRAZINE,2019,42,121,1816.2,1816.2
ATRAZINE,2019,42,123,850.6,850.6
ATRAZINE,2019,42,125,650.7,650.7
ATRAZINE,2019,42,127,8.7,358
ATRAZINE,2019,42,129,2409.6,2409.6
ATRAZINE,2019,42,131,7.6,1407.6
ATRAZINE,2019,42,133,29913.1,29913.1
ATRAZINE,2019,44,1,17.2,19.4
ATRAZINE,2019,44,3,15.3,17.2
ATRAZINE,2019,44,5,224,246.1
ATRAZINE,2019,44,7,66.2,68.4
ATRAZINE,2019,44,9,180.6,195.6
ATRAZINE,2019,45,1,78.6,78.6
ATRAZINE,2019,45,3,7145.1,7145.1
ATRAZINE,2019,45,5,5067.5,5067.5
ATRAZINE,2019,45,7,3903.1,3903.1
ATRAZINE,2019,45,9,4449.5,4449.5
ATRAZINE,2019,45,11,2286.5,2286.5
ATRAZINE,2019,45,13,533.3,533.3
ATRAZINE,2019,45,15,1236,1236
ATRAZINE,2019,45,17,8916.3,8916.3
ATRAZINE,2019,45,19,741.6,741.6
ATRAZINE,2019,45,21,2497.4,2497.4
ATRAZINE,2019,45,23,423.8,423.8
ATRAZINE,2019,45,25,1583.5,1583.5
ATRAZINE,2019,45,27,23435.3,23435.3
ATRAZINE,2019,45,29,3089.9,3089.9
ATRAZINE,2019,45,31,4972.3,4972.3
ATRAZINE,2019,45,33,5070.7,5070.7
ATRAZINE,2019,45,35,4634.9,4634.9
ATRAZINE,2019,45,37,1213,1213
ATRAZINE,2019,45,39,136.6,136.6
ATRAZINE,2019,45,41,4058.9,4058.9
ATRAZINE,2019,45,43,381.1,381.1
ATRAZINE,2019,45,45,1613.4,1613.4
ATRAZINE,2019,45,47,256.5,256.5
ATRAZINE,2019,45,49,4264.1,4264.1
ATRAZINE,2019,45,51,3974.5,3974.5
ATRAZINE,2019,45,53,256.5,256.5
ATRAZINE,2019,45,55,639.5,639.5
ATRAZINE,2019,45,57,1681.3,1681.3
ATRAZINE,2019,45,59,5780,5780
ATRAZINE,2019,45,61,19798.8,19798.8
ATRAZINE,2019,45,63,3185.4,3185.4
ATRAZINE,2019,45,65,78.6,78.6
ATRAZINE,2019,45,67,2309.3,2309.3
ATRAZINE,2019,45,69,3596.8,3596.8
ATRAZINE,2019,45,71,1381.5,1381.5
ATRAZINE,2019,45,73,1475.8,1475.8
ATRAZINE,2019,45,75,22670.1,22670.1
ATRAZINE,2019,45,77,2944.5,2944.5
ATRAZINE,2019,45,79,4449.6,4449.6
ATRAZINE,2019,45,81,770.3,770.3
ATRAZINE,2019,45,83,3149.6,3149.6
ATRAZINE,2019,45,85,19090.2,19090.2
ATRAZINE,2019,45,87,273.9,273.9
ATRAZINE,2019,45,89,4549.8,4549.8
ATRAZINE,2019,45,91,105.5,105.5
ATRAZINE,2019,46,3,6800.4,6865.3
ATRAZINE,2019,46,5,19402,19409.2
ATRAZINE,2019,46,7,7799.5,9925.9
ATRAZINE,2019,46,9,6455.9,6840.9
ATRAZINE,2019,46,11,28277.2,28289.6
ATRAZINE,2019,46,13,56418.4,56486.5
ATRAZINE,2019,46,15,7638.2,7680.1
ATRAZINE,2019,46,17,2808.8,2844.3
ATRAZINE,2019,46,19,151.4,316
ATRAZINE,2019,46,21,11445,11468
ATRAZINE,2019,46,23,14007.5,16093.4
ATRAZINE,2019,46,25,20585.2,20678.3
ATRAZINE,2019,46,27,13487.5,13557.7
ATRAZINE,2019,46,29,14278.6,14308.2
ATRAZINE,2019,46,31,2098.2,2274.1
ATRAZINE,2019,46,33,394.3,647.6
ATRAZINE,2019,46,35,17348.4,17402.8
ATRAZINE,2019,46,37,25613.6,25640.5
ATRAZINE,2019,46,39,10910.3,10950.6
ATRAZINE,2019,46,41,1046.7,1088.3
ATRAZINE,2019,46,43,6077.2,6789.8
ATRAZINE,2019,46,45,28311.6,28375.6
ATRAZINE,2019,46,47,713.8,1078.5
ATRAZINE,2019,46,49,20953.7,20985.5
ATRAZINE,2019,46,51,14208.6,14243.5
ATRAZINE,2019,46,53,4564.4,5935
ATRAZINE,2019,46,55,12548.7,12937.3
ATRAZINE,2019,46,57,15358,15426.9
ATRAZINE,2019,46,59,12172.4,12207.9
ATRAZINE,2019,46,61,20893.9,20915
ATRAZINE,2019,46,63,258,305.9
ATRAZINE,2019,46,65,4040.4,4088.2
ATRAZINE,2019,46,67,20210.5,20753.5
ATRAZINE,2019,46,69,5295.2,5330.7
ATRAZINE,2019,46,71,3682.9,3872.9
ATRAZINE,2019,46,73,4202.8,4238.3
ATRAZINE,2019,46,75,8551.2,10841.9
ATRAZINE,2019,46,77,28123.1,28186.4
ATRAZINE,2019,46,79,15168.5,15172
ATRAZINE,2019,46,81,190.1,194.1
ATRAZINE,2019,46,83,13354,13362.7
ATRAZINE,2019,46,85,13992.3,20421
ATRAZINE,2019,46,87,7759.6,7801.5
ATRAZINE,2019,46,89,14325.1,14431.2
ATRAZINE,2019,46,91,15849.2,15897.7
ATRAZINE,2019,46,93,2863.6,3409.4
ATRAZINE,2019,46,95,1385,2569.7
ATRAZINE,2019,46,97,16637.1,16700.4
ATRAZINE,2019,46,99,24902,24930.7
ATRAZINE,2019,46,101,25646.8,25647.4
ATRAZINE,2019,46,102,5360.1,5813.2
ATRAZINE,2019,46,103,4776.6,5147.7
ATRAZINE,2019,46,105,937.6,991.8
ATRAZINE,2019,46,107,16360.8,16527.4
ATRAZINE,2019,46,109,24897.6,24929.6
ATRAZINE,2019,46,111,12187.4,12641.3
ATRAZINE,2019,46,115,38135.2,38246
ATRAZINE,2019,46,117,4475.1,4510.6
ATRAZINE,2019,46,119,14401.5,14437.3
ATRAZINE,2019,46,121,861.6,1173.5
ATRAZINE,2019,46,123,8926.7,13222.8
ATRAZINE,2019,46,125,10090.6,10178.6
ATRAZINE,2019,46,127,11489.4,11535
ATRAZINE,2019,46,129,10963,11007.9
ATRAZINE,2019,46,135,8580.5,8638.1
ATRAZINE,2019,46,137,847.4,1241.6
ATRAZINE,2019,47,1,88.5,88.5
ATRAZINE,2019,47,3,3174.6,3174.6
ATRAZINE,2019,47,5,5075.2,5075.2
ATRAZINE,2019,47,7,244.7,244.7
ATRAZINE,2019,47,9,2124.3,2124.3
ATRAZINE,2019,47,11,2254,2254
ATRAZINE,2019,47,13,216.1,216.1
ATRAZINE,2019,47,15,3035.4,3035.4
ATRAZINE,2019,47,17,26495.6,26495.6
ATRAZINE,2019,47,19,1001.9,1001.9
ATRAZINE,2019,47,21,854.5,854.5
ATRAZINE,2019,47,23,1194.2,1194.2
ATRAZINE,2019,47,25,930.2,930.2
ATRAZINE,2019,47,27,981.9,981.9
ATRAZINE,2019,47,29,2487.5,2487.5
ATRAZINE,2019,47,31,1434.7,1434.7
ATRAZINE,2019,47,33,17166.1,17166.1
ATRAZINE,2019,47,35,118.2,118.2
ATRAZINE,2019,47,37,126.1,126.1
ATRAZINE,2019,47,39,2089.8,2089.8
ATRAZINE,2019,47,41,426.6,426.6
ATRAZINE,2019,47,43,803.4,803.4
ATRAZINE,2019,47,45,3746.2,3757.9
ATRAZINE,2019,47,47,15932.4,15932.4
ATRAZINE,2019,47,49,59.9,59.9
ATRAZINE,2019,47,51,1539.7,1539.7
ATRAZINE,2019,47,53,59363.8,59363.8
ATRAZINE,2019,47,55,6715.4,6715.4
ATRAZINE,2019,47,57,587.1,587.1
ATRAZINE,2019,47,59,5056,5056
ATRAZINE,2019,47,61,157,157
ATRAZINE,2019,47,63,2609.5,2609.5
ATRAZINE,2019,47,65,268.7,268.7
ATRAZINE,2019,47,67,206,206
ATRAZINE,2019,47,69,4339.9,4339.9
ATRAZINE,2019,47,71,7139.1,7139.1
ATRAZINE,2019,47,73,1468.7,1468.7
ATRAZINE,2019,47,75,22561.9,22561.9
ATRAZINE,2019,47,77,6901.5,6901.5
ATRAZINE,2019,47,79,32495.1,32495.1
ATRAZINE,2019,47,81,1744.8,1744.8
ATRAZINE,2019,47,83,46.5,46.5
ATRAZINE,2019,47,85,2908,2908
ATRAZINE,2019,47,87,253.3,253.3
ATRAZINE,2019,47,89,2772.1,2772.1
ATRAZINE,2019,47,91,802.3,802.3
ATRAZINE,2019,47,93,1267.2,1267.2
ATRAZINE,2019,47,95,514.8,515.6
ATRAZINE,2019,47,97,1247.9,1256
ATRAZINE,2019,47,99,12316.7,12316.7
ATRAZINE,2019,47,101,70.2,70.2
ATRAZINE,2019,47,103,8002.9,8002.9
ATRAZINE,2019,47,105,7170.5,7170.5
ATRAZINE,2019,47,107,3995.2,3995.2
ATRAZINE,2019,47,109,7647.9,7647.9
ATRAZINE,2019,47,111,2578.4,2578.4
ATRAZINE,2019,47,113,17166.1,17166.1
ATRAZINE,2019,47,115,131.5,131.5
ATRAZINE,2019,47,117,2024,2024
ATRAZINE,2019,47,119,4691.4,4691.4
ATRAZINE,2019,47,121,1095.2,1095.2
ATRAZINE,2019,47,123,4727.3,4727.3
ATRAZINE,2019,47,125,8735.1,8735.1
ATRAZINE,2019,47,127,51.4,51.4
ATRAZINE,2019,47,129,78.7,78.7
ATRAZINE,2019,47,131,4999.9,5019.1
ATRAZINE,2019,47,133,83.5,83.5
ATRAZINE,2019,47,135,1072.8,1072.8
ATRAZINE,2019,47,137,35.1,35.1
ATRAZINE,2019,47,139,2201.6,2201.6
ATRAZINE,2019,47,141,54.8,54.8
ATRAZINE,2019,47,143,464.6,464.6
ATRAZINE,2019,47,145,383.7,383.7
ATRAZINE,2019,47,147,17581.9,17581.9
ATRAZINE,2019,47,149,3127.3,3127.3
ATRAZINE,2019,47,151,11.9,11.9
ATRAZINE,2019,47,153,79.9,79.9
ATRAZINE,2019,47,155,526.7,526.7
ATRAZINE,2019,47,157,484.3,490.5
ATRAZINE,2019,47,159,1337.3,1337.3
ATRAZINE,2019,47,161,1879,1879
ATRAZINE,2019,47,163,1059.9,1059.9
ATRAZINE,2019,47,165,5749.3,5749.3
ATRAZINE,2019,47,167,2579.8,2590.6
ATRAZINE,2019,47,169,75.3,75.3
ATRAZINE,2019,47,171,63.6,63.6
ATRAZINE,2019,47,173,239.1,239.1
ATRAZINE,2019,47,175,11.7,11.7
ATRAZINE,2019,47,177,768.8,768.8
ATRAZINE,2019,47,179,2131.6,2131.6
ATRAZINE,2019,47,181,2150,2150
ATRAZINE,2019,47,183,59820.8,59820.8
ATRAZINE,2019,47,185,207.7,207.7
ATRAZINE,2019,47,187,1064.6,1064.6
ATRAZINE,2019,47,189,461.5,461.5
ATRAZINE,2019,48,1,1360.4,1360.4
ATRAZINE,2019,48,3,71.9,791.1
ATRAZINE,2019,48,9,21.7,609
ATRAZINE,2019,48,11,11894.5,13611.6
ATRAZINE,2019,48,13,1096.3,1096.3
ATRAZINE,2019,48,15,2517.4,2626.5
ATRAZINE,2019,48,17,5855.5,6972.1
ATRAZINE,2019,48,19,,100.4
ATRAZINE,2019,48,21,394.6,530.5
ATRAZINE,2019,48,23,66.3,1606.3
ATRAZINE,2019,48,25,11612,11864.4
ATRAZINE,2019,48,27,6932.8,7469.9
ATRAZINE,2019,48,29,5088,5460.6
ATRAZINE,2019,48,31,869.4,998.5
ATRAZINE,2019,48,33,111.4,364.5
ATRAZINE,2019,48,35,643.5,1152.6
ATRAZINE,2019,48,37,2625.9,2625.9
ATRAZINE,2019,48,39,7235.8,7235.8
ATRAZINE,2019,48,41,6373.9,6373.9
ATRAZINE,2019,48,45,2081.7,2830.4
ATRAZINE,2019,48,49,295.2,878.7
ATRAZINE,2019,48,51,4663,5080.9
ATRAZINE,2019,48,53,110.4,235.8
ATRAZINE,2019,48,55,5605.2,5723.9
ATRAZINE,2019,48,57,8188.7,8188.7
ATRAZINE,2019,48,59,18.9,620.4
ATRAZINE,2019,48,61,7581.3,7581.3
ATRAZINE,2019,48,65,37805.4,41540.7
ATRAZINE,2019,48,67,156.8,156.8
ATRAZINE,2019,48,69,30095.3,31362.6
ATRAZINE,2019,48,71,156.5,156.5
ATRAZINE,2019,48,73,1.7,1.7
ATRAZINE,2019,48,75,88.2,817.3
ATRAZINE,2019,48,77,162.4,852.2
ATRAZINE,2019,48,79,7996.6,8481.3
ATRAZINE,2019,48,81,540.4,879.6
ATRAZINE,2019,48,83,853.5,1981.8
ATRAZINE,2019,48,85,1838,2549.7
ATRAZINE,2019,48,87,65,718.5
ATRAZINE,2019,48,89,4855.3,5527.9
ATRAZINE,2019,48,91,423.5,510.9
ATRAZINE,2019,48,93,1730.5,2682.2
ATRAZINE,2019,48,95,4887.8,5714.5
ATRAZINE,2019,48,97,1261.4,1979
ATRAZINE,2019,48,99,1102,1597.4
ATRAZINE,2019,48,101,130.6,421.5
ATRAZINE,2019,48,105,,80
ATRAZINE,2019,48,107,1233.5,1944.6
ATRAZINE,2019,48,111,43993,45461.6
ATRAZINE,2019,48,113,247.3,352.1
ATRAZINE,2019,48,115,234.5,587.9
ATRAZINE,2019,48,117,36964.5,42872.9
ATRAZINE,2019,48,119,952.8,1078.4
ATRAZINE,2019,48,121,2524.1,2974.6
ATRAZINE,2019,48,123,2441.6,2686.6
ATRAZINE,2019,48,125,203.1,501.6
ATRAZINE,2019,48,127,506.4,506.4
ATRAZINE,2019,48,129,521.7,907.6
ATRAZINE,2019,48,131,374.3,374.3
ATRAZINE,2019,48,133,159.6,622.6
ATRAZINE,2019,48,137,110.4,191.1
ATRAZINE,2019,48,139,5478.9,5815.6
ATRAZINE,2019,48,141,114.8,114.8
ATRAZINE,2019,48,143,1074.4,2007.9
ATRAZINE,2019,48,145,6191.3,6670.4
ATRAZINE,2019,48,147,1394.8,1849
ATRAZINE,2019,48,149,4513.8,4861.4
ATRAZINE,2019,48,151,619.6,1674.7
ATRAZINE,2019,48,153,16942.3,18302.3
ATRAZINE,2019,48,155,96.7,1064.4
ATRAZINE,2019,48,157,7765.8,7765.8
ATRAZINE,2019,48,159,1006.3,1006.3
ATRAZINE,2019,48,161,1278.3,1278.3
ATRAZINE,2019,48,163,3323.4,3323.4
ATRAZINE,2019,48,165,3370.6,5908.9
ATRAZINE,2019,48,169,196.4,472.9
ATRAZINE,2019,48,171,852.6,1475.5
ATRAZINE,2019,48,173,359.2,746.2
ATRAZINE,2019,48,175,5034.7,5302.8
ATRAZINE,2019,48,177,2766.8,2920.2
ATRAZINE,2019,48,179,9612,10532.7
ATRAZINE,2019,48,181,2718.5,3151.3
ATRAZINE,2019,48,185,1761.6,1761.6
ATRAZINE,2019,48,187,15457.1,15761.7
ATRAZINE,2019,48,189,16672.5,17442.4
ATRAZINE,2019,48,191,391.9,1223.1
ATRAZINE,2019,48,193,529.5,1088.7
ATRAZINE,2019,48,195,35527.7,38799.6
ATRAZINE,2019,48,197,150.6,1359
ATRAZINE,2019,48,199,14.2,14.2
ATRAZINE,2019,48,201,1931.9,1931.9
ATRAZINE,2019,48,203,253.8,253.8
ATRAZINE,2019,48,205,48317.7,49431.4
ATRAZINE,2019,48,207,771.2,2848.8
ATRAZINE,2019,48,209,2512.4,2586.7
ATRAZINE,2019,48,211,195.2,515.2
ATRAZINE,2019,48,213,10.1,10.1
ATRAZINE,2019,48,215,8831.6,8831.6
ATRAZINE,2019,48,217,7087,8063.2
ATRAZINE,2019,48,219,6942.8,7397.2
ATRAZINE,2019,48,221,7.6,184.9
ATRAZINE,2019,48,223,1006.3,1006.3
ATRAZINE,2019,48,225,253.8,253.8
ATRAZINE,2019,48,227,71.9,508
ATRAZINE,2019,48,229,54.1,54.1
ATRAZINE,2019,48,231,433.8,717.7
ATRAZINE,2019,48,233,17275.7,18235.2
ATRAZINE,2019,48,235,1283.8,1548.5
ATRAZINE,2019,48,237,19.5,296.8
ATRAZINE,2019,48,239,18131.4,18131.4
ATRAZINE,2019,48,241,48.2,48.2
ATRAZINE,2019,48,245,226.4,226.4
ATRAZINE,2019,48,249,24983.8,24983.8
ATRAZINE,2019,48,251,2149.5,2476
ATRAZINE,2019,48,253,251.5,1578
ATRAZINE,2019,48,255,8900.7,9110.7
ATRAZINE,2019,48,257,913.4,1243.1
ATRAZINE,2019,48,259,957.6,1190.7
ATRAZINE,2019,48,263,145.7,413.4
ATRAZINE,2019,48,265,,199.2
ATRAZINE,2019,48,267,,40.6
ATRAZINE,2019,48,269,113.2,245.2
ATRAZINE,2019,48,271,,41.8
ATRAZINE,2019,48,273,11795.2,11795.2
ATRAZINE,2019,48,275,110.7,1862.5
ATRAZINE,2019,48,277,1810.8,2017.6
ATRAZINE,2019,48,279,13441.2,14357.1
ATRAZINE,2019,48,281,,278.2
ATRAZINE,2019,48,283,506.4,506.4
ATRAZINE,2019,48,285,1840,1996.8
ATRAZINE,2019,48,287,319.8,553.3
ATRAZINE,2019,48,289,1761.6,1761.6
ATRAZINE,2019,48,291,382.9,382.9
ATRAZINE,2019,48,293,1011.2,1232.9
ATRAZINE,2019,48,295,6159,7459.4
ATRAZINE,2019,48,297,4448.8,4448.8
ATRAZINE,2019,48,299,,174.2
ATRAZINE,2019,48,303,6564,6845.2
ATRAZINE,2019,48,305,2067.8,2404.4
ATRAZINE,2019,48,307,1977,2702.2
ATRAZINE,2019,48,309,4574.8,5111.9
ATRAZINE,2019,48,311,439.8,439.8
ATRAZINE,2019,48,313,7796.7,7796.7
ATRAZINE,2019,48,317,656.3,1256
ATRAZINE,2019,48,319,,144.1
ATRAZINE,2019,48,321,8144.4,8144.4
ATRAZINE,2019,48,325,14301.6,14835.3
ATRAZINE,2019,48,327,,93.4
ATRAZINE,2019,48,329,505.6,711.4
ATRAZINE,2019,48,331,4302.3,4650.3
ATRAZINE,2019,48,333,153.9,533.7
ATRAZINE,2019,48,335,150.8,634.1
ATRAZINE,2019,48,337,18,272.2
ATRAZINE,2019,48,339,59.6,59.6
ATRAZINE,2019,48,341,47480.8,49351.8
ATRAZINE,2019,48,345,232.9,851.1
ATRAZINE,2019,48,347,253.8,253.8
ATRAZINE,2019,48,349,2953.4,3192.6
ATRAZINE,2019,48,351,82.2,82.2
ATRAZINE,2019,48,353,284.2,1594.1
ATRAZINE,2019,48,355,95689.6,95689.6
ATRAZINE,2019,48,357,38681.1,42894
ATRAZINE,2019,48,359,3279.8,4354.1
ATRAZINE,2019,48,361,2.1,2.1
ATRAZINE,2019,48,363,20.8,226.8
ATRAZINE,2019,48,365,253.8,253.8
ATRAZINE,2019,48,367,25.9,206.1
ATRAZINE,2019,48,369,28408.5,31071.5
ATRAZINE,2019,48,371,319.5,319.5
ATRAZINE,2019,48,373,39.7,39.7
ATRAZINE,2019,48,375,1065,1670.4
ATRAZINE,2019,48,381,6230.8,7499.6
ATRAZINE,2019,48,383,3443.8,3790.1
ATRAZINE,2019,48,385,,237.2
ATRAZINE,2019,48,387,272.5,272.5
ATRAZINE,2019,48,389,100.5,100.5
ATRAZINE,2019,48,391,15191.6,15191.6
ATRAZINE,2019,48,393,609.8,1211.7
ATRAZINE,2019,48,395,17224.6,17224.6
ATRAZINE,2019,48,397,2013.5,2128.2
ATRAZINE,2019,48,399,1100.6,2835.8
ATRAZINE,2019,48,401,14.6,14.6
ATRAZINE,2019,48,403,1278.3,1278.3
ATRAZINE,2019,48,405,36.9,36.9
ATRAZINE,2019,48,407,497.5,497.5
ATRAZINE,2019,48,409,38291.4,38291.4
ATRAZINE,2019,48,411,,426.5
ATRAZINE,2019,48,413,1461.5,1736.6
ATRAZINE,2019,48,415,110.7,1161.8
ATRAZINE,2019,48,417,159.9,382
ATRAZINE,2019,48,419,582.9,582.9
ATRAZINE,2019,48,421,62929.6,65260.9
ATRAZINE,2019,48,423,276.7,276.7
ATRAZINE,2019,48,425,2.6,30.9
ATRAZINE,2019,48,427,2782.5,2782.5
ATRAZINE,2019,48,429,20.5,304.2
ATRAZINE,2019,48,431,,370.3
ATRAZINE,2019,48,433,75,873.5
ATRAZINE,2019,48,435,,52.2
ATRAZINE,2019,48,437,13490.2,16053.1
ATRAZINE,2019,48,439,247.3,357.6
ATRAZINE,2019,48,441,373.4,1819.4
ATRAZINE,2019,48,445,1914.4,2456.2
ATRAZINE,2019,48,447,17.8,756.2
ATRAZINE,2019,48,449,253.8,253.8
ATRAZINE,2019,48,451,22878.3,23579.3
ATRAZINE,2019,48,453,9525.7,9724.7
ATRAZINE,2019,48,455,1278.3,1278.3
ATRAZINE,2019,48,461,2277.7,2680.3
ATRAZINE,2019,48,463,10552.5,11633
ATRAZINE,2019,48,465,,298.5
ATRAZINE,2019,48,467,423.5,423.5
ATRAZINE,2019,48,469,11769.1,11769.1
ATRAZINE,2019,48,471,1278.3,1278.3
ATRAZINE,2019,48,473,15074.7,15074.7
ATRAZINE,2019,48,477,24.5,244.4
ATRAZINE,2019,48,481,28288.4,28288.4
ATRAZINE,2019,48,483,427,865.6
ATRAZINE,2019,48,485,208.7,1604.3
ATRAZINE,2019,48,487,147.6,2116.4
ATRAZINE,2019,48,489,10519.3,10519.3
ATRAZINE,2019,48,491,8691.1,9181.3
ATRAZINE,2019,48,493,5448,5827
ATRAZINE,2019,48,497,22.3,453.1
ATRAZINE,2019,48,499,520.3,520.3
ATRAZINE,2019,48,501,3845.9,4269.7
ATRAZINE,2019,48,503,22.3,494.6
ATRAZINE,2019,48,505,374.3,374.3
ATRAZINE,2019,48,507,3700.8,3700.8
ATRAZINE,2019,49,1,618.6,887.3
ATRAZINE,2019,49,3,1727.8,6966.4
ATRAZINE,2019,49,5,1135.5,2465.9
ATRAZINE,2019,49,7,88.4,191.9
ATRAZINE,2019,49,9,,27.6
ATRAZINE,2019,49,11,43.7,88.6
ATRAZINE,2019,49,13,1015.9,1336.5
ATRAZINE,2019,49,15,93.1,269.1
ATRAZINE,2019,49,17,7.8,36.5
ATRAZINE,2019,49,19,125.9,153.5
ATRAZINE,2019,49,21,615.4,945.9
ATRAZINE,2019,49,23,59.9,701.7
ATRAZINE,2019,49,25,,27.6
ATRAZINE,2019,49,27,379.6,1250.8
ATRAZINE,2019,49,29,73.3,94.4
ATRAZINE,2019,49,31,49.8,99.2
ATRAZINE,2019,49,33,10.7,38.3
ATRAZINE,2019,49,35,43.7,428.2
ATRAZINE,2019,49,37,60.3,4480.5
ATRAZINE,2019,49,39,66.6,423.3
ATRAZINE,2019,49,41,180.3,309
ATRAZINE,2019,49,43,19.5,47.5
ATRAZINE,2019,49,45,10.7,106
ATRAZINE,2019,49,47,719.8,993.8
ATRAZINE,2019,49,49,248.8,1259.6
ATRAZINE,2019,49,51,79.8,107.4
ATRAZINE,2019,49,53,54.4,194
ATRAZINE,2019,49,55,28.7,55.2
ATRAZINE,2019,49,57,295.4,420.9
ATRAZINE,2019,50,1,4451.6,4451.6
ATRAZINE,2019,50,3,367.7,367.7
ATRAZINE,2019,50,5,842.3,842.3
ATRAZINE,2019,50,7,740.8,740.8
ATRAZINE,2019,50,9,330.8,330.8
ATRAZINE,2019,50,11,5928.6,5928.6
ATRAZINE,2019,50,13,543.3,543.3
ATRAZINE,2019,50,15,559.5,559.5
ATRAZINE,2019,50,17,948.3,948.3
ATRAZINE,2019,50,19,2934.6,2934.6
ATRAZINE,2019,50,21,1090.4,1090.4
ATRAZINE,2019,50,23,584.7,584.7
ATRAZINE,2019,50,25,518.8,518.8
ATRAZINE,2019,50,27,389.8,389.8
ATRAZINE,2019,51,1,5632.6,5632.6
ATRAZINE,2019,51,3,638.9,638.9
ATRAZINE,2019,51,5,30.1,30.1
ATRAZINE,2019,51,7,1489.1,1489.1
ATRAZINE,2019,51,9,182.1,182.1
ATRAZINE,2019,51,11,339.1,339.1
ATRAZINE,2019,51,15,972.6,972.6
ATRAZINE,2019,51,17,50.9,50.9
ATRAZINE,2019,51,19,553.4,553.4
ATRAZINE,2019,51,21,1204.3,1204.3
ATRAZINE,2019,51,23,105.2,105.2
ATRAZINE,2019,51,25,998.8,998.8
ATRAZINE,2019,51,27,556.1,556.1
ATRAZINE,2019,51,29,551.6,551.6
ATRAZINE,2019,51,31,502.2,502.2
ATRAZINE,2019,51,33,4496.6,4496.6
ATRAZINE,2019,51,35,2363.2,2363.2
ATRAZINE,2019,51,36,1308.2,1308.2
ATRAZINE,2019,51,37,3729.6,3729.6
ATRAZINE,2019,51,41,226.1,226.1
ATRAZINE,2019,51,43,3079,3079
ATRAZINE,2019,51,45,22.6,22.6
ATRAZINE,2019,51,47,6796.5,6796.5
ATRAZINE,2019,51,49,319.5,319.5
ATRAZINE,2019,51,51,939.1,939.1
